col_name,val_rmse_0,val_rmse_1,val_rmse_2,val_rmse_3,val_rmse_4,val_rsq_0,val_rsq_1,val_rsq_2,val_rsq_3,val_rsq_4,val_mean_rmse,val_mean_rsq,val_var_rmse,val_var_rsq,rmse_delta
visitStartTimeIs_quarter_start,2.370162316273591,2.5032936834780566,2.441865114996626,2.0146602468627655,1.9653747816880789,-0.06189895689281877,-0.1153446998627994,-0.011351181816268374,-0.05486057727761162,0.01251202607897517,2.2590712286598236,-0.0461886779541046,0.050278754610718825,0.001952798771915621,-0.0837528271675958
visitStartTimeIs_year_start,2.363870365928821,2.4790962138126966,2.4422047716067223,2.0052211015892163,1.963391817786595,-0.05626850107655912,-0.09388650597061021,-0.011632553627274556,-0.04499920549033587,0.014503671830129905,2.25075685414481,-0.03845661886692997,0.04889046094527105,0.0013913727677199172,-0.0754384526525822
geoNetwork_networkDomain,2.411794934368702,2.6342129986660217,2.571537424989403,2.2597593747279943,2.0331298814496814,-0.09953174787676122,-0.23505778563708857,-0.12161638180990963,-0.32713719595039836,-0.05674768137780095,2.3820869228403607,-0.16801815853039176,0.047415332517611763,0.009807562416974969,-0.20676852134813295
device_isMobile,2.4365599303643806,2.7282852538381426,2.5946939789404873,2.2281001297113163,2.0489190014909693,-0.12222828904351755,-0.32484494253220575,-0.14190752102687454,-0.29021128360668724,-0.0732246450673073,2.4073116588690593,-0.1904833362553185,0.05991074259475556,0.009753333335668225,-0.23199325737683152
geoNetwork_metro,2.404866752448522,2.621665313596241,2.7760113816502368,2.596546628418168,2.1039741711218247,-0.09322373686755948,-0.2233197773351443,-0.3070768719470285,-0.7522000156714916,-0.13167537266241425,2.500612849446999,-0.30149915489672763,0.05323817935959466,0.056298631734823044,-0.325294447954771
totals_hits,2.2126254324762873,2.3122485396292882,2.329460261054149,1.9509776178488514,1.9168749767265738,0.07457161463441409,0.048399791623721204,0.07961558201322128,0.010772907668515352,0.060647418933646,2.14443736554703,0.054801462974703584,0.03125099785307371,0.0006040539359631278,0.030881035945197866
trafficSource_keyword,2.1991007059391814,2.3128077454262868,2.312166676433874,1.9647179752237613,1.9026929632820377,0.08585044472937531,0.047939456420497795,0.09323046460391671,-0.0032100286147758172,0.07449561453071452,2.138297213261028,0.0596611903339457,0.030004139053647676,0.0012246045160173003,0.006140152286001843
visitStartTimeMonth,2.217272757223587,2.33665715265691,2.3239619494672414,1.9749038429630168,1.891296607420277,0.07068005416779743,0.02820314163450821,0.08395528943823372,-0.01363906048269592,0.08554920045791858,2.148818461946206,0.050949725043152407,0.0334416811490814,0.001472979027970425,-0.010521248685178008
totals_newVisits,2.2246273506271734,2.315847425749937,2.375465956588398,1.9563820774959693,1.8439305957775698,0.06450480519753654,0.04543526086360472,0.04290231241362497,0.0052847434398253235,0.13077902449473933,2.1432506812478094,0.05778122928186617,0.04296962425351803,0.0017007141416309373,-0.0049534679867813125
geoNetwork_continent,2.212807457062069,2.330571453092374,2.328236982519218,1.9394416653169628,1.8414605172923613,0.07441934516760274,0.033258536499338076,0.08058197830737224,0.022436740789754217,0.13310623352849194,2.1305036150565972,0.06876056685851184,0.04119002556734708,0.0015436846762142153,0.007793598204430818
totals_pageviews,2.1396715563399638,2.249910327448017,2.1748214135664337,1.9014090653433369,1.8174149453856845,0.13459132711525934,0.09901840547600604,0.19775716639276641,0.06040099498898299,0.15559801190208444,2.056645461616687,0.12947318117501985,0.027907955002623573,0.0022139730205993162,0.07385815343991009
trafficSource_isTrueDirect,2.131585866800418,2.204689048046355,2.188429300853096,1.906365148683451,1.8049443401237149,0.14111962292618563,0.13487235460148994,0.1876864696768653,0.05549642182902936,0.16714636656961124,2.047202740901407,0.13726424712063628,0.026078350047909083,0.002028380783123323,0.009442720715280295
visitStartTimeWeek,2.1418180668995808,2.199233366940982,2.1613636848292628,1.9361838543392655,1.796943249729915,0.13285410663169794,0.13914871340579016,0.2076549562300155,0.02571814036237574,0.1745138707138575,2.0471084445478014,0.13597795746874736,0.024010610784425013,0.0037599296333304874,9.429635360547195e-05
trafficSource_adwordsClickInfo.gclId,2.1566612489785433,2.1984157958920627,2.164769106465859,1.8600710741393622,1.805300260727673,0.12079350778109767,0.13978864209986364,0.2051561683984312,0.10081199238165206,0.16681787001886472,2.0370434972407,0.14667363613598186,0.028337484552534126,0.0013292942585896874,0.010064947307101502
trafficSource_adContent,2.154250713941768,2.244138718490107,2.1791928855242473,1.882330903055563,1.8088088008866725,0.12275781593077063,0.10363498379238835,0.1945288492438052,0.0791617040800282,0.16357620031082154,2.053744404379672,0.13273191067156279,0.03029297456470518,0.0017172225148444006,-0.0167009071389721
geoNetwork_country,2.1369718096424,2.21565198699564,2.1728590672726344,1.9189733813103342,1.7789582302305702,0.13677382117567927,0.12624717249129436,0.19920424430364436,0.04296167646799598,0.19095522224027595,2.0446828950903155,0.13922842733577798,0.028117856924213612,0.003142917064686647,-0.007639397849615648
visitStartTimeIs_month_end,2.131628204901312,2.1984980623624835,2.16699771825231,1.889534109914463,1.7906124063059115,0.1410855039861456,0.1397242613067191,0.2035187557560164,0.07210058628402582,0.18032019485337503,2.0354541003472955,0.1473498604372564,0.02687532281937801,0.002000366587454959,0.0015893968934044267
trafficSource_campaign,2.123467615308661,2.1713989034325127,2.1487490883925484,1.9161565727033787,1.8095292805965197,0.1476493426523069,0.16080144157780707,0.21687686114684057,0.04576923520968301,0.16290974358587829,2.0338602920867244,0.14680132483450317,0.02086486915508426,0.003114853496226903,0.0015938082605710946
trafficSource_adwordsClickInfo.page,2.1464861856021713,2.194654254086433,2.168780343477859,1.8825550409540333,1.8177571705072981,0.12907007726646758,0.14272980799997304,0.20220780693672802,0.07894239402318803,0.15527997470169752,2.042046598925559,0.14164601218561085,0.025200294090300845,0.0015889376800966352,-0.00818630683883459
geoNetwork_city,2.1536869620872996,2.1781898028639826,2.156197879778312,1.9174791831730613,1.7801503225645294,0.12321689174326521,0.15554416298030727,0.21143794626104662,0.044451481549712346,0.18987056583252115,2.037140830093437,0.14490420967337053,0.025603085077137183,0.0034246020486821396,-0.0032805380067126855
totals_bounces,2.1256311658990907,2.1930107815249054,2.173502226731707,1.9254075243510576,1.7854587141154123,0.1459115782415239,0.1440132652976417,0.19873010808575786,0.036533192708012696,0.18503176520912967,2.040602082524434,0.14204398190841316,0.02529774591134513,0.003242525886051507,-0.006741790437709838
geoNetwork_region,2.1235790925109748,2.1868003114329233,2.119431114669767,1.8748119056782326,1.7822018402321218,0.14755984737572114,0.14885460274641016,0.238101257325523,0.08650361420942143,0.18800223763416957,2.017364852904804,0.16180431185824906,0.025206069276939757,0.002509670000694442,0.016495439181920535
visitStartTimeIs_quarter_end,2.155995930224933,2.166155434118531,2.128865390867203,1.896184310090958,1.7787105571949593,0.12133588534775264,0.1648495222607137,0.23130324336580566,0.06555762343757399,0.19118048287195444,2.0251823244993163,0.1548453514567601,0.025024923025905598,0.003272263427469657,-0.007817471594512515
trafficSource_adwordsClickInfo.adNetworkType,2.13714365827431,2.1733288164855353,2.1718834118627854,1.877748083907269,1.784331871939117,0.13663497965995886,0.1593090396234046,0.19992322816549668,0.08364008586841243,0.18606012926997195,2.0288871684938035,0.1531134925174489,0.027136219766882335,0.0016826225292203567,-0.011522315588999632
visitStartTimeHour,2.1162394751510316,2.175968602080713,2.123494245233988,1.8501092064455704,1.7675105950809333,0.15344215466403255,0.15726554611426558,0.2351772071860385,0.11041765237723555,0.20133416180188313,2.0066644247984473,0.17152734442869105,0.027204778742013512,0.001840923766711354,0.010700428106356519
device_operatingSystem,2.100907473029793,2.1201225600640274,2.0927435401337804,1.8988713348850104,1.7550944998998081,0.1656642205766662,0.19996785797908778,0.2571678953306519,0.0629074075703816,0.2125154038495477,1.9935478816024836,0.17964455706126703,0.020642134702865474,0.004265281796936875,0.01311654319596367
channelGrouping,2.1138570185334125,2.1626776444912066,2.1033647848525794,1.8680576797867414,1.7663905050209225,0.15534718673753745,0.16752905858153722,0.24960860976575053,0.09307371004086473,0.20234608695524303,2.0028695265369723,0.17358093041618658,0.024410543305810196,0.002691629870359774,-0.009321644934488615
trafficSource_adwordsClickInfo.isVideoAd,2.098517503402564,2.166578212426423,2.134762070116652,1.8640448364919144,1.7602275253068418,0.16756140357948957,0.16452349029024627,0.22703896643431998,0.09696592836678541,0.20790244494048937,2.004826029548879,0.17279844672226613,0.026294601634588056,0.0020041594069008344,-0.011278147946395256
visitStartTimeMinute,2.128526678322668,2.1200989808685113,2.1340366320551314,1.83889826259252,1.7549886693999592,0.14358313289396485,0.19998565318560257,0.22756421473875874,0.12116603553998773,0.21261037010439188,1.995309844647758,0.18098188129254117,0.026956605022193325,0.0017016040449705512,-0.0017619630452743174
device_deviceCategory,2.0961777334166967,2.1046254950879204,2.1272845441560144,1.8656475310739193,1.7526979166610146,0.16941664569641102,0.2116208049325993,0.23244445272366554,0.0954124142341608,0.2146645574682461,1.989286644079113,0.18471177501101654,0.023006606432693588,0.0024215980811551838,0.004261237523370598
visitStartTimeIs_month_start,2.1122827699520217,2.11568437610061,2.1430617956519398,1.8239369774360157,1.7492359433846671,0.15660479153424967,0.20331386584694133,0.22101690370254237,0.135408256268446,0.21776392234764452,1.988840372505051,0.18682154793996478,0.027943017250491437,0.00119102567356841,0.00044627157406207374
trafficSource_medium,2.1200473940228663,2.119098361997505,2.1185933953778955,1.848353276602183,1.7692375920742054,0.1503928552864664,0.20074063731822878,0.23870342942071443,0.11210544780309184,0.1997726805364204,1.9950660040149308,0.18034301007298437,0.023757297223305874,0.0019505781028540813,-0.00622563150987987
visitStartTimeDayofyear,2.135536219905878,2.098614860536381,2.1150477676328756,1.8333039997006702,1.7575282318931804,0.13793323973690175,0.21611746491627049,0.2412494729682747,0.12650504749187097,0.21032993150233747,1.988006215933797,0.18642703132313107,0.025438361405160093,0.00208013251210867,0.0008341565712539634
visitStartTimeSecond,2.113259548474141,2.1340226179999258,2.101101325216982,1.7975653015424478,1.7689913952604417,0.1558245922035011,0.18944304426039224,0.2512227536896162,0.16022917887227295,0.19999537500052234,1.9829880376987876,0.19134298880526096,0.02678180274267571,0.0011787370968914404,0.005018178235009385
visitNumber,2.103147603371311,2.130969108768205,2.093852694675118,1.8462922615720068,1.7694353036167758,0.16388402096572474,0.19176098821624699,0.25638028430783266,0.11408444585010102,0.19959382042330687,1.988739394400683,0.18514071195264245,0.02255056114183681,0.002165727387154021,-0.005751356701895416
visitStartTimeDayofweek,2.1136637517693604,2.1272461151489765,2.0838176073466688,1.823279128985286,1.7617564921762712,0.15550163034653297,0.19458265289008633,0.26349101063926794,0.1360318170334769,0.20652578551454115,1.9819526190853125,0.19122657928478107,0.02449962181421378,0.0019580421473821457,0.0010354186134751142
device_browser,2.107669753312567,2.1098024358252627,2.0873633680329435,1.8793555423684705,1.7625752585188417,0.1602845524516917,0.20773753727391542,0.2609824355876279,0.08207050259979942,0.20578808884803335,1.9893532716116173,0.18337262335221355,0.020328107532666062,0.0035829127531733437,-0.007400652526304841
visitStartTimeElapsed,2.412580854491184,2.192235472005537,2.098649127813566,2.075303709207638,1.775400541022665,-0.10024846297630184,0.14461840354535083,0.2529695310688038,-0.11932125945504368,0.1941879588831663,2.110833940908118,0.07444123421319508,0.04232076838309275,0.02383937203990334,-0.12888132182280554
visitStartTimeWeek,2.3061740910019237,2.3710689238112743,2.4284695630088806,1.961898181375834,1.981286916227472,-0.005335905857467571,-0.0006307798792142272,-0.00028550287554085507,-0.00033244974496215995,-0.003542570607723894,2.209779535085077,-0.0020254417929817413,0.03935710960570481,4.219908705513906e-06,0.0
visitStartTimeIs_quarter_start,2.306330850007521,2.371257770609243,2.428965180868613,1.961612305386699,1.9798104100258902,-0.005472583147941856,-0.0007901792471922685,-0.0006938340784563568,-4.094614272509567e-05,-0.0020473962312745897,2.2095953033795928,-0.0018089877695180335,0.039582465389769096,3.7772558890740466e-06,0.00018423170548409473
visitStartTimeElapsed,2.319173231026274,2.3914180418744966,2.4503936961019748,1.9733972283643713,1.989942800131209,-0.016701338912652908,-0.017879818413741866,-0.01842811105683939,-0.012093080519643307,-0.012330316481610204,2.224864999499665,-0.015486533076897535,0.04118432622499814,7.466734477784123e-06,-0.01526969612007223
visitStartTimeDayofyear,2.319173231026274,2.3914180418744966,2.4503936961019748,1.9733972283643713,1.989942800131209,-0.016701338912652908,-0.017879818413741866,-0.01842811105683939,-0.012093080519643307,-0.012330316481610204,2.224864999499665,-0.015486533076897535,0.04118432622499814,7.466734477784123e-06,-0.01526969612007223
totals_hits,2.123355264199439,2.2695980785276677,2.466359059065806,1.9561993520603584,2.0221929236972946,0.1477395347586017,0.08318140940178209,-0.03174233359373946,0.0054705469109394,-0.0454089877354511,2.1675409355101136,0.03184803394842652,0.03349032287768297,0.005354821892298739,0.04205436786947914
visitStartTimeDayofweek,2.1191225201607984,2.258745606628463,2.473879077490268,1.9684444580709521,1.9452446935072736,0.15113397838084197,0.09192829711996231,-0.038043565071845586,-0.007019216872211631,0.0326368594418166,2.153087271171551,0.046127270599712736,0.038503235336761386,0.004643082522160209,0.014453664338562433
trafficSource_campaign,2.105979475538131,2.2740471272867633,2.3840275052548643,1.9234960544446993,1.9897712010323303,0.1616308575073293,0.07958344321152666,0.035990822006637946,0.03844522808893147,-0.012155731081399779,2.1354642727113573,0.06069892394660512,0.029603047621900726,0.0033914796640449768,0.017622998460193884
visitStartTimeIs_month_end,2.147557212313229,2.2635482254620567,2.4123588236310334,1.9403437754568709,1.9544610102071758,0.12820072908925906,0.08806264830131084,0.012942485485398003,0.021527123511387414,0.023448662813482235,2.143653809414073,0.05483632984016751,0.03274423547968741,0.0020672212756228767,-0.008189536702715827
channelGrouping,2.204213622853205,2.2491843696712968,2.3948850681983456,1.8938930744067863,1.9300392708062584,0.0815947012705347,0.09959973448734072,0.02719006385519729,0.06781450760404384,0.04770095583224332,2.1344430811871784,0.06477999260987197,0.03710174876519544,0.0006418106748078962,0.0010211915241788994
visitNumber,2.242238962731636,2.205913711907446,2.3539603294257314,1.9129385677912563,1.9782845886141147,0.049634184960627326,0.13391096294658555,0.060153508770710684,0.048971625703078336,-0.0005034542527124763,2.138667232094037,0.05843336562565789,0.02765526648215248,0.001868065085978687,-0.004224150906858792
trafficSource_medium,2.470353887648139,2.261782840015589,2.3227417342748904,1.9313021354734998,1.9723441853929637,-0.15357373821552867,0.08948456907710645,0.08491699040359224,0.03062487918834056,0.005496158289887254,2.1917049565610163,0.011389771748679566,0.043131110163376736,0.007824546582084759,-0.05726187537383787
geoNetwork_continent,2.300209082380972,2.26743000447627,2.2628050375221767,1.889273176629134,1.9124589719742826,-0.00014195120962634533,0.08493218739842934,0.1315338031778407,0.07235684323494218,0.06497050449414277,2.1264352545965672,0.07073027741914573,0.034141056232468894,0.0017914912966115223,0.008007826590611167
geoNetwork_subContinent,2.1872732944769844,2.235519732778854,2.2468449219657534,1.9066671743837935,1.914858910199649,0.09565713323323266,0.11050703780517357,0.14374160610813758,0.055197122450727054,0.06262230140779901,2.0982328067610068,0.09354504020101398,0.023836969348387017,0.0010477288197649278,0.028202447835560474
visitStartTimeDay,2.3010878229317058,2.3255975443614756,2.267484442337383,1.969165737375918,1.898591574726457,-0.0009062583942329727,0.03738057503469361,0.12793817134459207,-0.007757337972192025,0.07848129383227898,2.152385424346588,0.04702728876902793,0.03266867952122009,0.0025855929420750593,-0.0541526175855811
trafficSource_isTrueDirect,2.3342703596162244,2.2586518891131724,2.2313001573199145,1.9512154603691505,1.915070786499258,-0.029981270089179723,0.09200364908342651,0.1555486439654924,0.010531700794511045,0.06241485102604749,2.138101730583544,0.058103514956059546,0.02927393969959795,0.004137073347862755,-0.03986892382253737
trafficSource_source,2.2672771807127132,2.232348825953917,2.276115598513467,1.9230632188328567,1.8912122471614932,0.02829094346316463,0.11302859817105569,0.1212865469852955,0.03887792803630408,0.08563077580186418,2.118003414234889,0.07742295849153683,0.0299585813205817,0.0014317637022160496,-0.01977060747388215
trafficSource_adwordsClickInfo.isVideoAd,2.3136287738736416,2.3022844526407096,2.235171202087707,1.9160196518688453,1.8931477238966201,-0.011845885540387346,0.056583511711728596,0.15261605367272468,0.0459056013151532,0.08375827741434883,2.1320503608735044,0.06540351171471359,0.03526560222954861,0.002873671036988938,-0.03381755411249765
trafficSource_referralPath,2.34143978633455,2.2414426163494814,2.27045941973338,1.908760156060965,1.899678125091211,-0.03631790998237028,0.10578747099445374,0.12564835086842796,0.05312173091806316,0.07742623490193445,2.1323560207139174,0.06513317554010181,0.03576451380310042,0.0031805150095955163,-0.034123213952910625
device_operatingSystem,2.1991818008717354,2.241863017177338,2.2203452032380224,1.9714347150536757,1.8603039192804307,0.08578302238422664,0.10545200584456993,0.16382024856266408,-0.010081059353333144,0.11527386015706009,2.0986257311242404,0.09204961551903752,0.023683782748031335,0.003267991662466138,-0.00039292436323368207
visitStartTimeIs_month_start,2.232633309757224,2.252195700288036,2.2357778249542206,1.895983864378294,1.8778589922005609,0.05775939418268549,0.09718711059538798,0.15215603322029214,0.06575517287104327,0.09849733861022558,2.0988899383156676,0.09427100989592689,0.030030758709614025,0.0011046584932348305,-0.0006571315546608503
device_deviceCategory,2.32886814760611,2.2384768887313404,2.2204807453305806,1.8969184700819224,1.845079830776632,-0.025219406438825143,0.10815223046285449,0.16371815541744206,0.06483389314318344,0.1296951979504004,2.105964816505317,0.08823601410701105,0.03842411859756069,0.004246572994507754,-0.007732009744310098
trafficSource_adwordsClickInfo.slot,2.3078052322147418,2.2937302560362847,2.2348801435134016,1.9231168823141582,1.869789369967826,-0.006758543255662719,0.06358106377353101,0.1528367278696292,0.038824286663032836,0.10622864876360372,2.1258643768092824,0.07094243676282681,0.03596936426346281,0.003014999869440721,-0.027631570048275655
geoNetwork_country,2.2958956431582953,2.3004715113809624,2.1917368751109603,1.913561114378712,1.872689247782914,0.003605539935568558,0.05806871938107305,0.18522916597011638,0.048352519769560565,0.10345417843816307,2.1148708783623684,0.07974202469889632,0.03446070103355135,0.003788320140750756,-0.01663807160136166
visitStartTimeHour,2.1974753573153434,2.2165031928944177,2.219647295486376,1.9383506347568067,1.8095157442725427,0.08720123565784366,0.12557568939704977,0.16434582865122738,0.023536285484246133,0.16292226737606919,2.076298444945097,0.11271626131328723,0.029018543220902228,0.0027911409563973508,0.021934361815909575
visitStartTimeYear,2.3957414713033307,2.2098758633957636,2.179246941751774,1.9007975036809708,1.79981334423782,-0.08494298950620993,0.13079691749603817,0.194488888327901,0.06100531557443434,0.17187481655444947,2.097095024873932,0.09464458968932261,0.047113453883526286,0.010124736416480215,-0.02079657992883499
trafficSource_adContent,2.2597371530973347,2.2626539442908835,2.2416869436128564,1.927953435902662,1.8146372411322245,0.03474320291473387,0.08878308119911671,0.14766843948040986,0.03398357872345226,0.1581771769856789,2.101333743607192,0.09267109586067832,0.03661409673393099,0.0028261473152959007,-0.025035298662094974
trafficSource_adwordsClickInfo.gclId,2.265128754270908,2.246799385251531,2.2066502317688736,1.9563005103925664,1.8074503690484214,0.030131615034386106,0.10150825037863885,0.17410346202877217,0.005367686696897467,0.16483205229658104,2.09646585014646,0.09518861328705512,0.033272843148209844,0.004683582327426645,-0.020167405201362953
visitStartTimeIs_year_end,2.2819299480569026,2.2150604533756115,2.2195259619315,1.9345187957437266,1.8229848657889525,0.0156906000579764,0.12671365836666648,0.16443718561611143,0.027393124733846363,0.15041432061909488,2.094804004979339,0.0969297778787391,0.03292205824588729,0.00394801521841411,-0.018505560034241864
totals_bounces,2.3285975072589373,2.2175834793116307,2.2101089894584094,2.0003402516290114,1.803967362490934,-0.02498113651867406,0.12472312224827707,0.17151237197385472,-0.03991819287110454,0.16804773415150132,2.1121195180297847,0.07987677979677091,0.03500793176423043,0.008705682293452085,-0.035821073084687516
totals_pageviews,2.2578516697241073,2.1756819631168938,2.1369013312850353,2.0311118477459718,1.7809099877375756,0.03635331616361481,0.15748755724080277,0.22548901005072097,-0.07215878099491624,0.18917898555040802,2.076491359921917,0.10727001760212607,0.0271614700163055,0.01208609656043452,-0.00019291497681983572
geoNetwork_region,2.2777959568105857,2.267111530004213,2.1138555681905222,2.1741084888684243,1.7829269798029546,0.019253759908606338,0.08518922313639865,0.24210460922000232,-0.22843972296975013,0.1873413343817656,2.12315970473534,0.061089840735404556,0.0326150302261039,0.026972838441564527,-0.046861259790242915
device_isMobile,2.366622703053398,2.249417622366173,2.1234268896430315,2.014956640826443,1.7945640783388754,-0.058729633914021306,0.09941297196010501,0.23522572558847185,-0.05517097929873893,0.17669832792757612,2.1097975868455845,0.07948728245267855,0.0388011244911854,0.01426764931257245,-0.033499141900487306
visitStartTimeIs_year_start,2.342971747661098,2.2802248783183083,2.0795500478892017,2.0144648014782627,1.7635502463769692,-0.037674441410498805,0.07457578282171473,0.2665045924771847,-0.054655919811302356,0.20490919175053401,2.0961523443447683,0.09073184116552646,0.042475032419323225,0.016363864031668,-0.019853899399671082
geoNetwork_metro,2.283812101660898,2.2493126361786304,2.0751869231524425,1.9721514472722446,1.7867715882621347,0.0140661982971384,0.0994970354894874,0.26957927167125095,-0.010815640350228861,0.1838328082210171,2.0734469393052697,0.111231934665733,0.0335257612030737,0.010963852945546828,0.0028515056398275007
visitStartTimeMonth,2.2579717207706813,2.2172665988664035,2.1478817205021374,2.337898103256587,1.7580279325932122,0.036250838334770386,0.12497324885034922,0.2175089673091938,-0.4205044059758398,0.20988082943382935,2.143809215197804,0.03362189559046058,0.04098866893390111,0.05589286915230877,-0.07036227589253441
totals_newVisits,2.293032769541127,2.306987680258802,2.1053279521627983,2.086332148327111,1.7574034809763757,0.0060889044751972765,0.05272505308295006,0.24820720632463478,-0.13124931230827253,0.21044203049112598,2.109816806253243,0.07724277641312711,0.03944225471225503,0.019220764178073703,-0.036369866947973506
visitStartTimeSecond,2.2927727917621255,2.2142860346119884,2.090342627772686,2.1633887442798097,1.7789157935698168,0.006314265538086783,0.12732417995079537,0.25887135463864397,-0.21635560165694145,0.1909938209534775,2.1079411983992853,0.07342960388481243,0.031422759829924166,0.027918909475843683,-0.0344942590940156
visitStartTimeIs_quarter_end,2.2900815497434746,2.239187404410026,2.105363897148994,2.038008045436903,1.7802168049834894,0.008645660348303053,0.10758597722750717,0.24818153487306757,-0.07945170380318922,0.18981005367295667,2.0905715403445777,0.09495430446372904,0.032238543096011436,0.014100478844483039,-0.01712460103930802
geoNetwork_city,2.311028429881529,2.277135928663664,2.0620074070541623,2.05472671024875,1.7673030237806584,-0.009572687010313219,0.0770813713034274,0.2788276168580972,-0.09723476889866034,0.20152173677044594,2.0944402999257528,0.0901246538045994,0.037987193997273204,0.018646271723627685,-0.02099336062048307
trafficSource_adwordsClickInfo.adNetworkType,2.3266560841824924,2.2111270554249387,2.096760149154123,2.169597913699754,1.7907171505076658,-0.023272732644085137,0.1298123845099255,0.25431371912160705,-0.22334777666178218,0.1802242955758634,2.118971670593795,0.06354597798030573,0.032486565746744196,0.02884858249170989,-0.04552473128852519
geoNetwork_networkDomain,2.262875151659058,2.197798660967607,2.1136668202047537,2.1772530274850594,1.7555274842394475,0.03206052140088411,0.1402715279674719,0.24223994944286498,-0.23199581938100566,0.21212680875501644,2.1014242289111853,0.07894059763704635,0.03217977546391626,0.02940918502465777,-0.027977289605915612
trafficSource_keyword,2.365215425386139,2.20687340995294,2.0946953370648407,2.322605384255062,1.7915652053909734,-0.05747089200640687,0.13315720294430988,0.2557816446993475,-0.4019815063310084,0.1794476464993342,2.156190952409991,0.021786819161115266,0.04213747020554444,0.055575051141913655,-0.08274401310472124
trafficSource_adwordsClickInfo.page,2.2966197668496604,2.2507149575304406,2.1346840381414998,2.2776396516724158,1.7738937275434945,0.002976916749737102,0.09837385843062041,0.22709547350332704,-0.3482221492101938,0.19555519197476567,2.1467104283475025,0.03515585828965129,0.037913827968191295,0.04291589171800132,-0.07326348904223279
device_browser,2.3289201065170855,2.220676786855368,2.09524869245829,2.1827450333211287,1.7663476135806857,-0.02526515387898365,0.12227957147278734,0.25538839263220914,-0.23821894709761704,0.2023848237007928,2.118787646546512,0.06331373736583772,0.0366791308331441,0.0316957179231815,-0.045340707241242395
visitStartTimeMinute,2.2783073896137487,2.2089332938299275,2.101221436737649,2.065625072568624,1.7660187452561456,0.018813297181721977,0.13153823483663096,0.25113714206938875,-0.10890520180779006,0.20268180482211517,2.084021187601219,0.09905305542041336,0.03102199630620503,0.01692176590954258,-0.010574248295949218
visitStartTimeDayofyear,2.305991542499465,2.371570494233444,2.428861497896504,1.9618403611009578,1.9801745495027756,-0.005176754558957164,-0.001054166885508856,-0.0006084045323591081,-0.00027348782181069176,-0.002416036146319467,2.2096876890466293,-0.0019057699889910573,0.039524442496772914,3.2064883310976856e-06,0.0
visitNumber,2.314306842874145,2.4153105049146784,2.4967796230656187,2.0078619392416766,1.9901319732153873,-0.012439067883144306,-0.03832053046366135,-0.057350726090874105,-0.04775350571665604,-0.012522799150826325,2.244878176662301,-0.03367732586103243,0.0436788363754423,0.0003357411338040316,-0.035190487615671895
trafficSource_adwordsClickInfo.slot,2.3079908454823004,2.436928386327396,2.4895739076513115,2.0120782350643123,1.9882354800197868,-0.006920493887364154,-0.05699037946158092,-0.05125649641259189,-0.05215846696209714,-0.010593954552880591,2.2469613709090215,-0.03558395825530294,0.04415641616377134,0.0004849344269286083,-0.037273681862392216
geoNetwork_subContinent,2.3907613661032534,2.574850876489031,2.4530326083936473,1.9831151921662742,1.9939342540252845,-0.08043706559263519,-0.18002080475255489,-0.02062285194085356,-0.022085697436639018,-0.016395480765028614,2.2791388594354975,-0.06391238009754226,0.059823179096419564,0.0039271083718402724,-0.06945117038886828
trafficSource_medium,2.40459099438687,2.7031647192722374,2.4901718690353407,2.0587128627608022,1.973064884116782,-0.0929730385913947,-0.3005603868688129,-0.051761551739097245,-0.10149615083609964,0.004769237903895718,2.3259410659144066,-0.10840437802630176,0.07427755296717478,0.010645291737293653,-0.11625337686777737
trafficSource_referralPath,2.410598930195601,2.6707956281458096,2.5044631853575097,2.1423171431922783,2.0409645022996616,-0.09844150717990097,-0.26959970879351647,-0.06386849865378008,-0.1927761704470916,-0.06490768077932496,2.353827877838172,-0.13791871317072282,0.053800557123219385,0.006544344028148718,-0.14414018879154256
visitStartTimeHour,2.54813943497914,2.958635470336924,2.772555566390905,2.472592213106023,2.145479850341316,-0.22736403871745917,-0.5580034678337928,-0.3038245764802956,-0.5888994776668979,-0.17676552647375754,2.5794805070308615,-0.3709714174344406,0.07636008098579534,0.02906426657383677,-0.36979281798423225
trafficSource_campaign,2.566394970914898,2.9771514727402053,2.7845099845747447,2.4303359522230674,2.1743787653002915,-0.24501334777547767,-0.5775653677872288,-0.3150922073020055,-0.5350553899244912,-0.20868032645815604,2.5865542291506416,-0.3762813278494718,0.07729036930887585,0.022957990850983472,-0.3768665401040123
visitStartTimeMonth,2.5662292858543942,3.007606305236844,2.795092039989719,2.430567495332886,2.1663650247625923,-0.24485259819832697,-0.6100059241493507,-0.32510676792684934,-0.5353478996326637,-0.19978748629307352,2.593172030235287,-0.38302013524005285,0.084371564960293,0.02614894524349696,-0.38348434118865793
visitStartTimeDay,2.536308700840625,3.0128815140871947,2.719044553855815,2.2154089669034076,2.0621121807885716,-0.2159934609456791,-0.6156586359169787,-0.2539819729138757,-0.2755551668221985,-0.08709032887856738,2.5091511832951228,-0.28965591309545985,0.1169330726754444,0.030841641821287173,-0.2994634942484935
visitStartTimeYear,2.5792765769435584,2.8950049201319143,2.765555904755931,2.2755254830979172,2.096534651278671,-0.25754300212211634,-0.49170901079209667,-0.29724955183654167,-0.34572039613322847,-0.12368645648139176,2.522379507241598,-0.303181683473075,0.08870049715328246,0.014337742230968006,-0.3126918181949687
